,OBJECTID_x,ID,Lon,Lan,pH,As,Cd,Ni,Pb,Zn,Hg,lon_degree,lon_minute,lon_sec,lan_degree,lan_minute,lan_sec,slope,hankang1,profile_cu,planform_c,SOILSY,SNAME,hsg,HSG_CODE,OBJECTID_y,MUID,CMPPCT,HYDGRP,ANION_EXCL,SOL_CRK,SOL_K1,CLAY1,SILT1,SAND1,ROCK1,SOL_EC1
96,97,GG-NY-S-17,126.8916944,37.18252778,7.03,3.75,0.255,22.17,4.2, ,0,126,53,30.1,37,10,57.1,24.51339912,81.95659637,-1.797880054,1.023169994,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
97,98,GG-NY-S-18,126.8908889,37.18236111,7.28,1.24,0.16,45.53,2.93, ,0,126,53,27.2,37,10,56.5,13.93789959,55.8368988,0.202843994,1.07201004,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
98,99,GG-NY-S-19,126.8906944,37.18219444,6.9,1.35,0.12,18.8,2.97, ,0,126,53,26.5,37,10,55.9,19.33230019,52.62480164,-0.427284002,0.408912987,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
99,100,GG-NY-S-20,126.8906944,37.18219444,6.57,1.58,0.16,22.5,3.21, ,0,126,53,26.5,37,10,55.9,19.33230019,52.62480164,-0.427284002,0.408912987,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
100,101,GG-NY-S-21,126.8906944,37.18194444,6.52,0.35,0.125,20.2,3.32, ,0,126,53,26.5,37,10,55,12.94750023,51.85210037,-0.770790994,-1.036309958,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
101,102,GG-NY-S-22,126.8898611,37.18247222,6.73,0.25,0.13,10.83,2.23, ,0,126,53,23.5,37,10,56.9,12.24120045,44.33330154,-0.024824601,0.891847014,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
102,103,GG-NY-S-23,126.8895556,37.18202778,6.83,0.15,0.12,14.23,2.96, ,0,126,53,22.4,37,10,55.3,0.0796303,37.99340057,-0.0740254,-0.00519298,SAB,SAMAM,B,2,361,KOREA,1,C,0.5,0.5,35.58,16.5,44.6,38.9,0,0
103,104,GG-NY-S-24,126.8895556,37.18202778,6.63,0.46,0.16,13.93,3.04, ,0,126,53,22.4,37,10,55.3,0.0796303,37.99340057,-0.0740254,-0.00519298,SAB,SAMAM,B,2,361,KOREA,1,C,0.5,0.5,35.58,16.5,44.6,38.9,0,0
104,105,GG-NY-S-25,126.8886667,37.18191667,6.67,0.36,0.125,16.4,3.17, ,0,126,53,19.2,37,10,54.9,15.89389992,42.74950027,-0.806137025,1.624760032,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
105,106,GG-NY-S-26,126.8881389,37.18180556,6.6,0.48,0.125,10.93,5.09, ,0,126,53,17.3,37,10,54.5,11.08349991,34.10889816,0.385118008,0.473343998,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
106,107,GG-NY-S-27,126.8868889,37.18225,6.74,0.26,0.205,45.53,4.57, ,0,126,53,12.8,37,10,56.1,2.108959913,22.80410004,0.241708994,-0.083730102,SAB,SAMAM,B,2,361,KOREA,1,C,0.5,0.5,35.58,16.5,44.6,38.9,0,0
107,108,GG-NY-S-28,126.8868889,37.18225,5.52,0.64,0.105,34.13,2.49, ,0,126,53,12.8,37,10,56.1,2.108959913,22.80410004,0.241708994,-0.083730102,SAB,SAMAM,B,2,361,KOREA,1,C,0.5,0.5,35.58,16.5,44.6,38.9,0,0
108,109,GG-NY-S-29,126.8865278,37.18163889,6.12,0.35,0.21,16.73,4.3, ,0,126,53,11.5,37,10,53.9,0.028549699,22.2031002,-0.00860872,0.000561814,OcB,OGCHEON,D,4,419,KOREA,1,D,0.5,0.5,55.95,14.7,36.1,49.2,0.9,0
109,110,GG-NY-S-30,126.8820278,37.18627778,6.59,0.35,0.25,15.9,5.68, ,0,126,52,55.3,37,11,10.6,14.03069973,17.48950005,-1.597000003,0.135107994,EgB,EUNGOG,B,2,456,KOREA,1,A,0.5,0.5,33.4,17.2,30.5,52.3,0,0
110,111,GG-NY-S-31,126.8800833,37.18455556,5.86,0.48,0.255,17.53,10.55, ,0,126,52,48.3,37,11,4.4,12.21549988,24.26580048,-1.324790001,0.471406996,OnD2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
111,112,GG-NY-S-32,126.8784444,37.18222222,5.29,0.49,0.22,21.97,7.23, ,0,126,52,42.4,37,10,56,9.749939919,50.3810997,-0.0135553,2.012550116,OnE3,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
112,113,GG-NY-S-33,126.8769722,37.18097222,5.2,0.36,0.22,22.63,6.19, ,0,126,52,37.1,37,10,51.5,22.6637001,36.92710114,3.526230097,-0.211178005,OnD2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
113,114,GG-NY-S-34,126.8748611,37.18047222,5.94,0.48,0.21,19.83,5.51, ,0,126,52,29.5,37,10,49.7,4.750790119,10.87969971,0.178239003,-0.459430009,OnD2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
114,115,GG-NY-S-38,126.8961389,37.18447222,8.3,1.23,0.01,89.68,1.88, ,0,126,53,46.1,37,11,4.1,14.14459991,113.9769974,-0.925112009,1.425259948,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
115,116,GG-NY-S-39,126.8961389,37.18447222,9.03,2.55,0.07,97.48,1.99, ,0,126,53,46.1,37,11,4.1,14.14459991,113.9769974,-0.925112009,1.425259948,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
116,117,GG-NY-S-40,126.896,37.18425,7.78,1.35,0.045,97,2.52, ,0,126,53,45.6,37,11,3.3,4.753520012,115.7720032,-3.380919933,-0.266600013,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
117,118,GG-NY-S-41,126.8943333,37.18344444,7.93,0.28,0.005,76.84,2.59, ,0,126,53,39.6,37,11,0.4,12.7901001,106.6119995,-1.024410009,0.495330989,SNE3,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
118,119,GG-NY-S-42,126.8934444,37.18325,6.26,0.56,0.05,41.25,5.06, ,0,126,53,36.4,37,10,59.7,10.17389965,103.1350021,-2.785939932,0.089459099,SNE3,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
119,120,GG-NY-S-43,126.8934444,37.18325,7.65,0.25,0.07,27.58,3.73, ,0,126,53,36.4,37,10,59.7,10.17389965,103.1350021,-2.785939932,0.089459099,SNE3,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
120,121,GG-NY-S-44,126.8928056,37.18291667,9.07,0.26,0.41,42.22,26.48, ,0,126,53,34.1,37,10,58.5,14.11900043,95.32640076,-1.263360023,0.160190001,SNE3,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
121,122,GG-NY-S-45,126.8918056,37.18297222,6.74,0.46, ,38.72,1.7, ,0,126,53,30.5,37,10,58.7,39.30849838,50.55649948,5.292669773,-3.685800076,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
122,123,GG-NY-S-46,126.8913333,37.18275,6.98,0.35,0.005,133.47,2.16, ,0,126,53,28.8,37,10,57.9,25.2730999,64.99490356,0.91584003,2.466700077,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
123,124,GG-NY-S-47,126.8911944,37.18247222,6.26,0.74,0.02,39.98,2.76, ,0,126,53,28.3,37,10,56.9,16.79610062,60.72299957,-0.107568003,-1.45562005,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
124,125,GG-NY-S-48,126.8911944,37.18247222,6.02,0.44, ,38.73,2.55, ,0,126,53,28.3,37,10,56.9,16.79610062,60.72299957,-0.107568003,-1.45562005,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
125,126,GG-NY-S-49,126.8898611,37.18280556,7.37,1.37,0.005,25.28,2.48, ,0,126,53,23.5,37,10,58.1,15.92249966,52.582901,-0.118614003,-0.347357988,OnE3,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
126,127,GG-NY-S-50,126.8897778,37.18202778,6.8,0.23,0.05,42.52,2.76, ,0,126,53,23.2,37,10,55.3,0.150593996,37.88890076,0.209445,0.043368001,SAB,SAMAM,B,2,361,KOREA,1,C,0.5,0.5,35.58,16.5,44.6,38.9,0,0
127,128,GG-NY-S-51,126.8886389,37.18097222,5.89,1.35,0.065,23.8,4.72, ,0,126,53,19.1,37,10,51.5,7.546619892,28.49329948,0.854673982,0.016012801,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
128,129,GG-NY-S-52,126.8884167,37.18052778,5.92,0.79,0.065,39.46,2.74, ,0,126,53,18.3,37,10,49.9,2.87519002,27.64100075,-0.221085995,0.169591993,JiB,JISAN,B,2,504,KOREA,1,C,0.5,0.5,60.33,23,45.3,31.7,2.1,0
129,130,GG-NY-S-53,126.8880556,37.18155556,5.62,0.36,0.085,46.41,3.99, ,0,126,53,17,37,10,53.6,9.797240257,30.16049957,-0.600791991,0.257506996,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
130,131,GG-NY-S-54,126.8864722,37.18175,6,1.36, ,32.09,4.94, ,0,126,53,11.3,37,10,54.3,0.414912999,22.18989944,-0.176146001,-0.00330921,OcB,OGCHEON,D,4,419,KOREA,1,D,0.5,0.5,55.95,14.7,36.1,49.2,0.9,0
131,132,GG-NY-S-55,126.8856111,37.18236111,6.81,1.25,0.09,25.09,5.21, ,0,126,53,8.2,37,10,56.5,0.221740007,20.27050018,-0.0367167,0.0116766,OcB,OGCHEON,D,4,419,KOREA,1,D,0.5,0.5,55.95,14.7,36.1,49.2,0.9,0
132,133,GG-NY-S-56,126.8856111,37.18236111,6.88,0.65,0.145,26.3,5.13, ,0,126,53,8.2,37,10,56.5,0.221740007,20.27050018,-0.0367167,0.0116766,OcB,OGCHEON,D,4,419,KOREA,1,D,0.5,0.5,55.95,14.7,36.1,49.2,0.9,0
133,134,GG-NY-S-57,126.8848056,37.18227778,7.31,1.34,0.18,27.05,4.41, ,0,126,53,5.3,37,10,56.2,4.874680042,19.80179977,-0.493479013,0.135542005,EgB,EUNGOG,B,2,456,KOREA,1,A,0.5,0.5,33.4,17.2,30.5,52.3,0,0
134,135,GG-NY-S-58,126.8848056,37.18227778,5.92,1.47,0.285,32.29,4.81, ,0,126,53,5.3,37,10,56.2,4.874680042,19.80179977,-0.493479013,0.135542005,EgB,EUNGOG,B,2,456,KOREA,1,A,0.5,0.5,33.4,17.2,30.5,52.3,0,0
135,136,GG-NY-S-59,126.8844444,37.18308333,6.22,0.87,0.095,48.16,5.76, ,0,126,53,4,37,10,59.1,0.245303005,18.49629974,0.0156185,0.00738642,OcB,OGCHEON,D,4,419,KOREA,1,D,0.5,0.5,55.95,14.7,36.1,49.2,0.9,0
136,137,GG-NY-S-60,126.8842778,37.18411111,5.77,0.25,0.05,36.57,3.68, ,0,126,53,3.4,37,11,2.8,0.954424977,18.47949982,-0.186285004,-0.00441596,JiB,JISAN,B,2,504,KOREA,1,C,0.5,0.5,60.33,23,45.3,31.7,2.1,0
137,138,GG-NY-S-61,126.8810833,37.18669444,5.86,0.57, ,33.22,3.65, ,0,126,52,51.9,37,11,12.1,2.69272995,20.58209991,0.756810009,0.043720901,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
138,139,GG-NY-S-62,126.8803889,37.18611111,5.27,0.35,0.105,29.23,5.59, ,0,126,52,49.4,37,11,10,10.86419964,22.74550056,0.445627987,-0.360347986,OnE3,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
139,140,GG-NY-S-63,126.8805278,37.18625,4.95,1.76,0.15,31.94,4.84, ,0,126,52,49.9,37,11,10.5,9.278900146,26.09539986,-0.268593013,0.166235998,OnE3,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
140,141,GG-NY-S-64,126.8786667,37.18380556,5.19,1.35,0.085,31.92,9.68, ,0,126,52,43.2,37,11,1.7,12.8281002,25.50469971,-0.245988995,-0.209039003,OnD2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
141,142,GG-NY-S-65,126.8766389,37.18161111,6.25,0.87,0.22,31.16,5.26, ,0,126,52,35.9,37,10,53.8,10.33500004,27.09670067,-0.814188004,0.210653007,OnD2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
142,143,GG-NY-S-66,126.8755556,37.18066667,6.78,1.36,0.245,34.57,9.08, ,0,126,52,32,37,10,50.4,15.98740005,32.34759903,-0.098756999,0.068998098,OnD2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
143,144,GG-NY-S-67,126.8755556,37.18066667,6.66,1.56,0.245,30.28,11.21, ,0,126,52,32,37,10,50.4,15.98740005,32.34759903,-0.098756999,0.068998098,OnD2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
144,145,GG-NY-CS-01,126.8899722,37.18352778,6.56,1.25,0.115,35.43,1.87, ,0,126,53,23.9,37,11,0.7,19.42160034,55.16329956,-2.546689987,2.515160084,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
145,146,GG-NY-CS-02,126.8899722,37.18352778,6.55,1.35,0.1,34.3,1.67, ,0,126,53,23.9,37,11,0.7,19.42160034,55.16329956,-2.546689987,2.515160084,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
146,147,GG-NY-CS-04,126.8950278,37.18616667,8.64, ,0.18,232.86,0.93, ,0,126,53,42.1,37,11,10.2,24.63100052,90.9367981,-0.209790006,0.620653987,OnE2,OSAN,B,2,414,KOREA,1,B,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0
147,148,GG-NY-CS-03,126.8613611,37.20572222,6.56,0.65,0.34,45.73,9.74, ,0,126,51,40.9,37,12,20.6,10.20240021,77.97599792,1.110339999,-0.0324471,SAB,SAMAM,B,2,361,KOREA,1,C,0.5,0.5,35.58,16.5,44.6,38.9,0,0
148,149,GG-GY-PS-01,127.2990833,37.17125,5.8, , ,3.4, , ,0,127,17,56.7,37,10,16.5,14.85449982,163.9660034,-0.287256002,2.210299969,CaF2,CHEONGSAN,A,1,519,KOREA,1,A,0.5,0.5,124.52,18,56.2,25.8,24.3,0
149,150,GG-GY-PS-02,127.3032222,37.17372222,6, ,0.1,5.9, , ,0,127,18,11.6,37,10,25.4,22.48929977,144.8760071,-0.194893003,0.236992002,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
150,151,GG-GY-PS-03,127.3049167,37.17708333,5.8, ,0.1,5.9, , ,0,127,18,17.7,37,10,37.5,15.59990025,131.3470001,-0.216800004,-0.456362993,ScC,SACHON,C,3,356,KOREA,1,B,0.5,0.5,5.77,25,42,33,2,0
151,152,GG-GY-S-01,127.2969444,37.16944444,4.15,1.24,0.175,9.78, , ,0,127,17,49,37,10,10,25.72439957,196.9250031,-0.424470007,-0.017304,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
152,153,GG-GY-S-02,127.2969444,37.16916667,4.33,0.65,0.06,8.34, , ,0,127,17,49,37,10,9,28.27829933,198.9940033,1.156820059,-0.171487004,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
153,154,GG-GY-S-03,127.2983333,37.17138889,5,0.54,0.13,7.02, , ,0,127,17,54,37,10,17,6.305749893,155.5950012,0.459726006,-0.461355001,JoC,JIGOG,B,2,503,KOREA,1,A,0.5,0.5,131.04,18.6,27.8,53.6,14.9,0
154,155,GG-GY-S-04,127.2983333,37.17138889,5.12,1.47,0.2,6.67, , ,0,127,17,54,37,10,17,6.305749893,155.5950012,0.459726006,-0.461355001,JoC,JIGOG,B,2,503,KOREA,1,A,0.5,0.5,131.04,18.6,27.8,53.6,14.9,0
155,156,GG-GY-S-05,127.3021944,37.16797222,4.6,1.36,0.08,4.89, , ,0,127,18,7.9,37,10,4.7,6.667349815,120.3259964,0.437409014,0.063080601,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
156,157,GG-GY-S-06,127.30275,37.16761111,5.84,0.47,0.12,8.99, , ,0,127,18,9.9,37,10,3.4,16.67869949,122.1320038,0.093648501,-0.109934002,YaC2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
157,158,GG-GY-S-07,127.3029444,37.16638889,5.59,0.95,0.085,5.35, , ,0,127,18,10.6,37,9,59,7.466929913,123.6119995,0.179309994,0.055927601,SAC,SANGJU,B,2,362,KOREA,1,A,0.5,0.5,48.07,6,23,71,18,0
158,159,GG-GY-S-08,127.3029444,37.16638889,6.41,1.58,0.145,5.86, , ,0,127,18,10.6,37,9,59,7.466929913,123.6119995,0.179309994,0.055927601,SAC,SANGJU,B,2,362,KOREA,1,A,0.5,0.5,48.07,6,23,71,18,0
159,160,GG-GY-S-09,127.3044444,37.16619444,5.46,1.35,0.145,3.55, , ,0,127,18,16,37,9,58.3,11.39109993,125.5279999,-0.781805992,-0.223670006,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
160,161,GG-GY-S-10,127.3058333,37.16619444,4.6,2.67,0.085,5.86, , ,0,127,18,21,37,9,58.3,16.96339989,122.6600037,-1.294780016,0.844044983,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
161,162,GG-GY-S-11,127.3075556,37.16519444,5.35,1.14,0.1,7.25, , ,0,127,18,27.2,37,9,54.7,2.500989914,100.5070038,0.711790979,-0.167175993,NkB,NOEGOG,B,2,270,KOREA,1,A,0.5,0.5,35.58,7,21.3,71.7,10,0
162,163,GG-GY-S-12,127.3075556,37.16519444,5.45,2.24,0.075,6.56, , ,0,127,18,27.2,37,9,54.7,2.500989914,100.5070038,0.711790979,-0.167175993,NkB,NOEGOG,B,2,270,KOREA,1,A,0.5,0.5,35.58,7,21.3,71.7,10,0
163,164,GG-GY-S-13,127.3068889,37.16411111,5.52,0.44,0.065,6.47, , ,0,127,18,24.8,37,9,50.8,1.244120002,105.9660034,-0.195107996,-0.028909501,ScB,SACHON,C,3,356,KOREA,1,B,0.5,0.5,5.77,25,42,33,2,0
164,165,GG-GY-S-14,127.3087778,37.16411111,5.52,0.35,0.09,6.22, , ,0,127,18,31.6,37,9,50.8,0.98281002,98.96399689,-0.122766003,0.187720001,NkB,NOEGOG,B,2,270,KOREA,1,A,0.5,0.5,35.58,7,21.3,71.7,10,0
165,166,GG-GY-S-15,127.3155556,37.15905556,4.57,1.46,0.2,5.81, , ,0,127,18,56,37,9,32.6,10.9364996,103.2089996,-0.409657001,0.281473994,YaD3,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
166,167,GG-GY-S-16,127.3133611,37.15494444,5.42,1.23,0.13,5.76, , ,0,127,18,48.1,37,9,17.8,18.58469963,104.8590012,-0.499008,0.171066001,YaD3,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
167,168,GG-GY-S-17,127.3140556,37.14727778,6.16,0.67,0.095,2.57, , ,0,127,18,50.6,37,8,50.2,1.346429944,93.7390976,-0.204666004,-0.0179592,ScB,SACHON,C,3,356,KOREA,1,B,0.5,0.5,5.77,25,42,33,2,0
168,169,GG-GY-S-18,127.3036111,37.16861111,5.61,0.37,0.06,5.21, , ,0,127,18,13,37,10,7,1.935490012,111.4400024,-0.039282698,-0.112037003,ScC,SACHON,C,3,356,KOREA,1,B,0.5,0.5,5.77,25,42,33,2,0
169,170,GG-GY-S-19,127.3025,37.17013889,5.23,1.54,0.13,6.3, , ,0,127,18,9,37,10,12.5,9.540300369,128.1909943,-0.023486,0.154493004,ScC,SACHON,C,3,356,KOREA,1,B,0.5,0.5,5.77,25,42,33,2,0
170,171,GG-GY-S-20,127.2985833,37.17105556,6.24,1.24,0.135,5.48, , ,0,127,17,54.9,37,10,15.8,21.81999969,165.378006,-0.608368993,0.171537995,CaF2,CHEONGSAN,A,1,519,KOREA,1,A,0.5,0.5,124.52,18,56.2,25.8,24.3,0
171,172,GG-GY-S-21,127.2974167,37.17205556,6.06,0.47,0.11,5.27, , ,0,127,17,50.7,37,10,19.4,10.36789989,167.2059937,0.879454017,0.513913989,SbD,SEOGTO,B,2,366,KOREA,1,B,0.5,0.5,65.01,24.8,58,17.2,35.8,0
172,173,GG-GY-S-22,127.2989167,37.17247222,5.33,0.56,0.095,5.39, , ,0,127,17,56.1,37,10,20.9,9.08491993,145.5579987,1.497120023,0.237654999,YaD3,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
173,174,GG-GY-S-23,127.2989167,37.17247222,5.36,1.35,0.105,4.67, , ,0,127,17,56.1,37,10,20.9,9.08491993,145.5579987,1.497120023,0.237654999,YaD3,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
174,175,GG-GY-S-24,127.3006111,37.17261111,5.2,0.87,0.16,4.59, , ,0,127,18,2.2,37,10,21.4,10.44419956,146.4589996,-0.505007029,0.152280003,YaD3,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
175,176,GG-GY-S-25,127.3018889,37.17241667,5.1,0.47,0.37,9.36, , ,0,127,18,6.8,37,10,20.7,17.06450081,153.8139954,0.173499003,0.733678997,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
176,177,GG-GY-S-26,127.3014722,37.17286111,5.38,1.35,0.14,4.8, , ,0,127,18,5.3,37,10,22.3,0.600872993,149.1230011,-0.372419,-0.015546,YaD3,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
177,178,GG-GY-S-27,127.3018056,37.17330556,4.98,0.24,0.16,6.43, , ,0,127,18,6.5,37,10,23.9,5.050310135,145.4259949,0.609986007,-0.234312996,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
178,179,GG-GY-S-28,127.3047222,37.17327778,4.92,1.47,0.09,4.38, , ,0,127,18,17,37,10,23.8,22.03980064,137.2079926,0.350870997,0.097148001,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
179,180,GG-GY-S-29,127.3047222,37.17327778,5.8,0.28,0.165,3.09, , ,0,127,18,17,37,10,23.8,22.03980064,137.2079926,0.350870997,0.097148001,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
180,181,GG-GY-S-30,127.3045833,37.17505556,5.57,0.57,0.14,5.79, , ,0,127,18,16.5,37,10,30.2,0.385702014,115.038002,-0.114656001,0.031706098,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
181,182,GG-GY-S-31,127.3045833,37.17505556,5.5,0.35,0.205,9.22, , ,0,127,18,16.5,37,10,30.2,0.385702014,115.038002,-0.114656001,0.031706098,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
182,183,GG-GY-S-32,127.30525,37.17477778,5.08,0.35,0.09,4.25, , ,0,127,18,18.9,37,10,29.2,1.929180026,113.5319977,-0.043905102,-0.069845103,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
183,184,GG-GY-S-33,127.3066111,37.17777778,5.76,0.07,0.035,5.05, , ,0,127,18,23.8,37,10,40,13.76229954,123.0780029,1.240800023,-0.019025801,SAC,SANGJU,B,2,362,KOREA,1,A,0.5,0.5,48.07,6,23,71,18,0
184,185,GG-GY-S-34,127.30775,37.18052778,6.02,1.68,0.31,4.94, , ,0,127,18,27.9,37,10,49.9,3.691139936,130.5420074,1.228119969,-0.876920998,NkB,NOEGOG,B,2,270,KOREA,1,A,0.5,0.5,35.58,7,21.3,71.7,10,0
185,186,GG-GY-S-35,127.3102778,37.182,5.73,1.47,0.105,6.18, , ,0,127,18,37,37,10,55.2,11.89340019,140.1880035,0.051814899,0.734615028,YaD2,YESAN,B,2,410,KOREA,1,A,0.5,0.5,13.68,15,35,50,11,0
186,187,GG-GY-S-36,127.3138611,37.17263889,5.24,0.59,0.085,3.01, , ,0,127,18,49.9,37,10,21.5,4.312429905,115.7300034,-0.602818012,0.222498998,SAC,SANGJU,B,2,362,KOREA,1,A,0.5,0.5,48.07,6,23,71,18,0
187,188,GG-GY-S-37,127.3245278,37.17233333,5.18,2.47,0.07,7.17, , ,0,127,19,28.3,37,10,20.4,3.557549953,114.7040024,-0.130200997,0.126543999,ScB,SACHON,C,3,356,KOREA,1,B,0.5,0.5,5.77,25,42,33,2,0
188,189,GG-GY-CS-01,127.2894722,37.16227778,5.62,1.35,0.1,4.61, , ,0,127,17,22.1,37,9,44.2,9.525569916,110.9140015,1.376299977,-0.385021001,ArD,ANRYONG,B,2,393,KOREA,1,B,0.5,0.5,52.35,6,25,70,4,0
189,190,GG-GY-CS-02,127.2894722,37.16227778,5.18,1.46,0.005,4.29, , ,0,127,17,22.1,37,9,44.2,9.525569916,110.9140015,1.376299977,-0.385021001,ArD,ANRYONG,B,2,393,KOREA,1,B,0.5,0.5,52.35,6,25,70,4,0
190,191,GG-GY-CS-03,127.2895556,37.15105556,4.72,0.57,0.045,4.05, , ,0,127,17,22.4,37,9,3.8,3.175699949,105.1139984,0.101161003,0.458095014,ScB,SACHON,C,3,356,KOREA,1,B,0.5,0.5,5.77,25,42,33,2,0
191,192,KW-SK-PS-01,128.8078056,37.12691667,5.3,24.5,0.5,2.5,120, ,0,128,48,28.1,37,7,36.9,33.35960007,584.2529907,0.211467996,-0.585162997,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
192,193,KW-SK-PS-02,128.8034444,37.12544444,7.9,35.9,0.1,0.5,100, ,0,128,48,12.4,37,7,31.6,30.06010056,549.0869751,1.233260036,0.635599017,OsE2,OESAN,B,2,423,KOREA,1,A,0.5,0.5,15.93,15,48,37,28,0
193,194,KW-SK-PS-03,128.7945833,37.12372222,6.8,0.2,0.1,0.6,40.7, ,0,128,47,40.5,37,7,25.4,42.65169907,608.9569702,-0.345108002,-0.129776001,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
