OBJECTID_x,ID,start_lon,start_lan,pH,As,Cd,Ni,Pb,Zn,Hg,Lon,Lan,lon_degree,lon_minute,lon_sec,lan_degree,lan_minute,lan_sec
784,KW-KY-S-20,128.5137,37.2815,5.2,3.72,0.375,17.7,2.96,120.9,0,128.8549167,37.46772222,128,51,17.7,37,28,3.8
785,KW-KY-S-38,128.5137,37.2815,3.36,378.53,0.79,17.27,1.59,502.63,0,128.8600278,37.47066667,128,51,36.1,37,28,14.4
786,KW-KY-S-39,128.5137,37.2815,4.35,162.75,2.325,29.65,15.52,634.28,0,128.8600556,37.46972222,128,51,36.2,37,28,11
787,KW-KY-S-40,128.5137,37.2815,5.47,14.17,0.92,32.55,24.67,432.39,0,128.8610833,37.46702778,128,51,39.9,37,28,1.3
788,KW-KY-S-41,128.5137,37.2815,5.25,9.16,0.875,33.72,43.37,490.08,0,128.8610833,37.46702778,128,51,39.9,37,28,1.3
789,KW-KY-S-42,128.5137,37.2815,6.12,3.71,0.125,9.75,2.48,134.42,0,128.8609167,37.46669444,128,51,39.3,37,28,0.1
790,KW-KY-S-43,128.5137,37.2815,6.21,3.02,0.095,7.04,2.8,94.45,0,128.8609167,37.46669444,128,51,39.3,37,28,0.1
791,KW-KY-S-44,128.5137,37.2815,5.62,0.77,0.2,14.74,3.65,106.78,0,128.8586389,37.46788889,128,51,31.1,37,28,4.4
792,KW-KY-S-45,128.5137,37.2815,8.85,11.73,0.48,19.79,10.29,288.63,0,128.8586389,37.46788889,128,51,31.1,37,28,4.4
793,KW-KY-S-46,128.5137,37.2815,6.47,6.47,0.335,21.09,8.68,195.85,0,128.8579444,37.46741667,128,51,28.6,37,28,2.7
794,KW-KY-S-47,128.5137,37.2815,6.42,7.08,0.385,18.11,9.12,181.22,0,128.8579444,37.46741667,128,51,28.6,37,28,2.7
795,KW-KY-S-48,128.5137,37.2815,6.61,2.48,0.315,14.7,3.33,90.92,0,128.8565556,37.46775,128,51,23.6,37,28,3.9
796,KW-KY-S-49,128.5137,37.2815,7.66,16.31,1.055,18.89,7.27,234.54,0,128.8565556,37.46775,128,51,23.6,37,28,3.9
797,KW-KY-S-50,128.5137,37.2815,5.93,14.65,2.045,32.59,40.94,419.21,0,128.8560556,37.46755556,128,51,21.8,37,28,3.2
798,KW-KY-S-51,128.5137,37.2815,6.01,13.37,1.725,32.53,20.86,418.59,0,128.8560556,37.46755556,128,51,21.8,37,28,3.2
799,KW-KY-S-52,128.5137,37.2815,5.65,9.5,0.605,24.07,8.72,190.92,0,128.8553611,37.46786111,128,51,19.3,37,28,4.3
800,KW-KY-S-53,128.5137,37.2815,5.79,6.59,0.45,18.5,5.45,144.86,0,128.8553611,37.46786111,128,51,19.3,37,28,4.3
801,KW-KY-CS-01,128.5137,37.2815,5.19,1.58,0.91,14.13,2.02,67.8,0,128.8567222,37.46294444,128,51,24.2,37,27,46.6
802,KW-KY-CS-02,128.5137,37.2815,5.17,0.54,0.115,15.03,4.38,60.17,0,128.8567222,37.46294444,128,51,24.2,37,27,46.6
803,KW-KY-CS-03,128.5137,37.2815,6.22,0.86,0.91,20.57,,125.67,0,128.8607778,37.43966667,128,51,38.8,37,26,22.8
804,KW-DA-S-26,128.5235,37.2352,6.08,0.36,0.101,1.97,,,0,128.8703611,37.40297222,128,52,13.3,37,24,10.7
805,KW-DA-S-27,128.5235,37.2352,6.27,1.58,0.106,2.17,,,0,128.8703611,37.40441667,128,52,13.3,37,24,15.9
806,KW-DA-S-28,128.5235,37.2352,7.36,0.97,0.101,2.02,,,0,128.8703611,37.40441667,128,52,13.3,37,24,15.9
807,KW-DA-S-29,128.5235,37.2352,6.3,1.25,0.106,1.73,,,0,128.8697222,37.40541667,128,52,11,37,24,19.5
808,KW-DA-S-30,128.5235,37.2352,7.23,2.58,0.101,2.04,,,0,128.8673333,37.40652778,128,52,2.4,37,24,23.5
809,KW-DA-S-31,128.5235,37.2352,7.05,1.76,0.106,2.41,,,0,128.8639722,37.40711111,128,51,50.3,37,24,25.6
810,KW-DA-S-32,128.5235,37.2352,8.95,0.25,0.106,2.04,,,0,128.8605278,37.40705556,128,51,37.9,37,24,25.4
811,KW-DA-S-33,128.5235,37.2352,7.59,0.58,0.145,0,,,0,128.8609444,37.40858333,128,51,39.4,37,24,30.9
812,KW-DA-S-34,128.5235,37.2352,6.56,0.54,0.285,8.55,,,0,128.85975,37.40861111,128,51,35.1,37,24,31
813,KW-DA-S-36,128.5235,37.2352,5.57,0.25,0.101,4.13,,,0,128.8613056,37.42530556,128,51,40.7,37,25,31.1
814,KW-DA-S-37,128.5235,37.2352,6.26,0.58,0.245,5.18,,,0,128.8584444,37.43027778,128,51,30.4,37,25,49
815,KW-DA-S-61,128.5235,37.2352,6.93,0.37,0.005,2.47,,,0,128.8704722,37.40469444,128,52,13.7,37,24,16.9
816,KW-DA-S-62,128.5235,37.2352,8.1,0.25,0.015,3.78,,,0,128.8704722,37.40469444,128,52,13.7,37,24,16.9
817,KW-DA-S-63,128.5235,37.2352,7.43,0.17,0.101,1.91,,,0,128.8692222,37.40586111,128,52,9.2,37,24,21.1
818,KW-DA-S-65,128.5235,37.2352,6.25,0.87,0.045,2.46,,,0,128.8671389,37.40683333,128,52,1.7,37,24,24.6
819,KW-DA-S-66,128.5235,37.2352,5.81,0.25,0.005,4.63,,,0,128.8663611,37.40719444,128,51,58.9,37,24,25.9
820,KW-DA-S-67,128.5235,37.2352,5.93,1.03,0.005,3.09,,,0,128.8650278,37.40708333,128,51,54.1,37,24,25.5
821,KW-KY-S-30,128.5137,37.2815,7.08,0.36,0.05,9.67,1.73,110.87,0,128.8481944,37.47244444,128,50,53.5,37,28,20.8
822,KW-KY-S-31,128.5137,37.2815,6.93,2.58,0.445,14.1,10.21,116.97,0,128.8460278,37.47263889,128,50,45.7,37,28,21.5
823,KW-KY-PS-03,128.5137,37.2815,7,4.6,0.3,26.3,1.5,267,0,128.8652778,37.47761111,128,51,55,37,28,39.4
824,GG-SS-PS-1,127.4743,37.312,6.3,0.669,0.2,0.6,,,0,127.7891944,37.53083333,127,47,21.1,37,31,51
825,GG-SS-PS-2,127.4743,37.312,5.6,0.669,0.1,9.7,,,0,127.7798056,37.53694444,127,46,47.3,37,32,13
826,GG-SS-PS-3,127.4743,37.312,5.8,0.669,0.1,7.9,,,0,127.7683056,37.538,127,46,5.9,37,32,16.8
827,GG-SS-S-5,127.4743,37.312,4.59,0.68,0.11,3.72,,,0,127.7941667,37.52261111,127,47,39,37,31,21.4
828,GG-SS-S-6,127.4743,37.312,4.75,0.39,0.075,3.32,,,0,127.793,37.52327778,127,47,34.8,37,31,23.8
829,GG-SS-S-7,127.4743,37.312,4.79,0.48,0.08,3.48,,,0,127.7905,37.52405556,127,47,25.8,37,31,26.6
830,GG-SS-S-8,127.4743,37.312,4.55,0.24,0.11,5.78,,,0,127.78825,37.52377778,127,47,17.7,37,31,25.6
831,GG-SS-S-9,127.4743,37.312,4.49,0.45,0.075,4.77,,,0,127.78825,37.52377778,127,47,17.7,37,31,25.6
832,GG-SS-S-10,127.4743,37.312,5.22,1.58,0.1,3.55,,,0,127.7890556,37.52555556,127,47,20.6,37,31,32
833,GG-SS-S-11,127.4743,37.312,4.74,0.37,0.115,3.5,,,0,127.79,37.52477778,127,47,24,37,31,29.2
834,GG-SS-S-12,127.4743,37.312,4.77,0.78,0.12,4.78,,,0,127.79,37.52477778,127,47,24,37,31,29.2
835,GG-SS-S-13,127.4743,37.312,4.9,0.86,0.11,4.68,,,0,127.7896111,37.52527778,127,47,22.6,37,31,31
836,GG-SS-S-14,127.4743,37.312,4.72,0.27,0.04,2.25,,,0,127.7885556,37.52572222,127,47,18.8,37,31,32.6
837,GG-SS-S-15,127.4743,37.312,4.77,2.35,0.085,2.72,,,0,127.7885556,37.52572222,127,47,18.8,37,31,32.6
838,GG-SS-S-16,127.4743,37.312,4.72,1.48,0.125,3.82,,,0,127.78925,37.52619444,127,47,21.3,37,31,34.3
839,GG-SS-S-17,127.4743,37.312,4.29,0.77,0.13,4.65,,,0,127.7895556,37.52702778,127,47,22.4,37,31,37.3
840,GG-SS-S-18,127.4743,37.312,4.74,0.77,0.14,3.74,,,0,127.7891111,37.52755556,127,47,20.8,37,31,39.2
841,GG-SS-S-19,127.4743,37.312,4.19,0.29,0.07,3.79,,,0,127.7891111,37.52755556,127,47,20.8,37,31,39.2
842,GG-SS-S-20,127.4743,37.312,4.5,0.48,0.13,4.98,,,0,127.7893333,37.52791667,127,47,21.6,37,31,40.5
843,GG-SS-S-21,127.4743,37.312,4.3,0.78,0.1,4.95,,,0,127.7886111,37.52833333,127,47,19,37,31,42
844,GG-SS-S-22,127.4743,37.312,4.71,0.52,0.085,3.11,,,0,127.7884444,37.52875,127,47,18.4,37,31,43.5
845,GG-SS-S-23,127.4743,37.312,4.28,2.04,0.08,4.55,,,0,127.7884722,37.52919444,127,47,18.5,37,31,45.1
846,GG-SS-S-24,127.4743,37.312,4.23,0.55,0.07,3.5,,,0,127.7884722,37.52919444,127,47,18.5,37,31,45.1
847,GG-SS-S-25,127.4743,37.312,4.88,0.36,0.1,3.88,,,0,127.7884167,37.52988889,127,47,18.3,37,31,47.6
848,GG-SS-S-26,127.4743,37.312,5.39,0.27,0.11,4.2,,,0,127.7884167,37.52988889,127,47,18.3,37,31,47.6
849,GG-SS-S-27,127.4743,37.312,5.22,0.87,0.125,3.41,,,0,127.7876944,37.53027778,127,47,15.7,37,31,49
850,GG-SS-S-28,127.4743,37.312,5.81,0.56,0.065,2.76,,,0,127.7878889,37.53127778,127,47,16.4,37,31,52.6
851,GG-SS-S-29,127.4743,37.312,5.87,0.34,0.075,3.67,,,0,127.7871667,37.53119444,127,47,13.8,37,31,52.3
852,GG-SS-S-30,127.4743,37.312,5.58,0.48,0.155,2.33,,,0,127.7876667,37.53161111,127,47,15.6,37,31,53.8
853,GG-SS-S-31,127.4743,37.312,5.79,0.48,0.095,3.11,,,0,127.7849722,37.53430556,127,47,5.9,37,32,3.5
854,GG-SS-S-32,127.4743,37.312,6.14,0.35,0.11,5.48,,,0,127.7865556,37.53463889,127,47,11.6,37,32,4.7
855,GG-SS-S-33,127.4743,37.312,6,0.48,0.165,3.55,,,0,127.7841111,37.53536111,127,47,2.8,37,32,7.3
856,GG-SS-S-34,127.4743,37.312,5.32,0.57,0.02,3.39,,,0,127.7793056,37.53511111,127,46,45.5,37,32,6.4
857,GG-SS-S-35,127.4743,37.312,5.06,0.45,0.1,6.1,,,0,127.7743889,37.53744444,127,46,27.8,37,32,14.8
858,GG-SS-S-36,127.4743,37.312,4.24,0.74,0.11,4.03,,,0,127.7643056,37.53761111,127,45,51.5,37,32,15.4
859,GG-SS-S-37,127.4743,37.312,4.88,0.13,0.125,4.05,,,0,127.7559444,37.53508333,127,45,21.4,37,32,6.3
860,GG-SS-CS-3,127.4743,37.312,5.55,0.54,0.085,3.51,,,0,127.7691944,37.53227778,127,46,9.1,37,31,56.2
861,GG-CY-PS-1,127.4749,37.312,5.8,6.3,0.09,1.9,,,0,127.7635278,37.51233333,127,45,48.7,37,30,44.4
862,GG-CY-PS-2,127.4749,37.312,5.7,6.3,0.1,5.9,,,0,127.7581667,37.51544444,127,45,29.4,37,30,55.6
863,GG-CY-PS-3,127.4749,37.312,5.8,6.3,0.1,1.3,,,0,127.7559167,37.52652778,127,45,21.3,37,31,35.5
864,GG-CY-S-1,127.4749,37.312,4.63,40.68,0.17,6.57,,,0,127.7684722,37.51105556,127,46,6.5,37,30,39.8
865,GG-CY-S-2,127.4749,37.312,4.72,37.46,0.135,0,,,0,127.7684167,37.51102778,127,46,6.3,37,30,39.7
866,GG-CY-S-3,127.4749,37.312,4.73,23.42,0.16,0.22,,,0,127.7686944,37.51105556,127,46,7.3,37,30,39.8
867,GG-CY-S-4,127.4749,37.312,5.26,1.34,0.09,1.46,,,0,127.7685278,37.51094444,127,46,6.7,37,30,39.4
868,GG-CY-S-5,127.4749,37.312,4.33,166.3,0.16,1.07,,,0,127.7668056,37.51088889,127,46,0.5,37,30,39.2
869,GG-CY-S-6,127.4749,37.312,4.95,8.59,0.085,0.07,,,0,127.7677778,37.51102778,127,46,4,37,30,39.7
870,GG-CY-S-7,127.4749,37.312,4.95,10.9,0.09,0,,,0,127.7677778,37.51102778,127,46,4,37,30,39.7
871,GG-CY-S-8,127.4749,37.312,4.35,2.5,0.175,0.5,,,0,127.7672778,37.51072222,127,46,2.2,37,30,38.6
872,GG-CY-S-9,127.4749,37.312,4.38,2.47,0.11,1.06,,,0,127.7672778,37.51072222,127,46,2.2,37,30,38.6
873,GG-CY-S-10,127.4749,37.312,4.74,1.63,0.07,0.61,,,0,127.7812778,37.51172222,127,46,52.6,37,30,42.2
874,GG-CY-S-11,127.4749,37.312,4.41,2.68,0.065,0,,,0,127.7810556,37.51197222,127,46,51.8,37,30,43.1
875,GG-CY-S-12,127.4749,37.312,4.5,2.58,0.055,3.45,,,0,127.7802222,37.51180556,127,46,48.8,37,30,42.5
876,GG-CY-S-13,127.4749,37.312,4.7,1.3,0.065,0,,,0,127.7804722,37.51227778,127,46,49.7,37,30,44.2
877,GG-CY-S-14,127.4749,37.312,4.75,1.98,0.1,0,,,0,127.7804722,37.51227778,127,46,49.7,37,30,44.2
878,GG-CY-S-15,127.4749,37.312,6.69,0.39,0.05,0,,,0,127.7621944,37.51230556,127,45,43.9,37,30,44.3
879,GG-CY-S-16,127.4749,37.312,4.81,2.28,0.11,0,,,0,127.7626111,37.51177778,127,45,45.4,37,30,42.4
880,GG-CY-S-17,127.4749,37.312,4.43,2.39,0.11,0,,,0,127.7620278,37.51244444,127,45,43.3,37,30,44.8
881,GG-CY-S-18,127.4749,37.312,4.71,1.41,0.105,0,,,0,127.7609722,37.51236111,127,45,39.5,37,30,44.5
882,GG-CY-S-19,127.4749,37.312,4.23,2.62,0.08,0,,,0,127.7609722,37.51236111,127,45,39.5,37,30,44.5
883,GG-CY-S-20,127.4749,37.312,7.36,2.37,0.105,0.31,,,0,127.7605556,37.51336111,127,45,38,37,30,48.1
884,GG-CY-S-21,127.4749,37.312,4.81,1.95,0.145,0.05,,,0,127.7593889,37.51347222,127,45,33.8,37,30,48.5
885,GG-CY-S-22,127.4749,37.312,4.15,2.38,0.12,0,,,0,127.7591944,37.51363889,127,45,33.1,37,30,49.1
886,GG-CY-S-23,127.4749,37.312,4.24,2.96,0.095,1.5,,,0,127.7591944,37.51363889,127,45,33.1,37,30,49.1
887,GG-CY-S-24,127.4749,37.312,5.31,2.12,0.065,0,,,0,127.7585278,37.51369444,127,45,30.7,37,30,49.3
888,GG-CY-S-25,127.4749,37.312,6.17,1.64,0.09,0,,,0,127.7585278,37.51369444,127,45,30.7,37,30,49.3
889,GG-CY-S-26,127.4749,37.312,4.99,1.56,0.06,0,,,0,127.7586944,37.51411111,127,45,31.3,37,30,50.8
890,GG-CY-S-27,127.4749,37.312,5.56,2.62,0.085,0.31,,,0,127.7583889,37.51419444,127,45,30.2,37,30,51.1
891,GG-CY-S-28,127.4749,37.312,5.13,3.22,0.075,0.67,,,0,127.7583056,37.51461111,127,45,29.9,37,30,52.6
892,GG-CY-S-29,127.4749,37.312,4.69,1.62,0.085,0.28,,,0,127.7581389,37.51527778,127,45,29.3,37,30,55
893,GG-CY-S-30,127.4749,37.312,5.02,2.33,0.13,0.77,,,0,127.7577778,37.51544444,127,45,28,37,30,55.6
894,GG-CY-S-31,127.4749,37.312,4.83,1.17,0.075,0,,,0,127.7573611,37.516,127,45,26.5,37,30,57.6
895,GG-CY-S-32,127.4749,37.312,4.65,1.27,0.075,0,,,0,127.7567222,37.51761111,127,45,24.2,37,31,3.4
896,GG-CY-S-33,127.4749,37.312,5.27,2.67,0.09,0,,,0,127.7558611,37.51827778,127,45,21.1,37,31,5.8
897,GG-CY-S-34,127.4749,37.312,5.26,2.12,0.045,0,,,0,127.7565833,37.51863889,127,45,23.7,37,31,7.1
898,GG-CY-S-35,127.4749,37.312,4.9,1.86,0.13,0.8,,,0,127.7565556,37.52463889,127,45,23.6,37,31,28.7
899,GG-CY-S-36,127.4749,37.312,5.26,1.94,0.1,0.3,,,0,127.7528611,37.52819444,127,45,10.3,37,31,41.5
900,GG-CY-S-37,127.4749,37.312,4.8,1.75,0.08,0,,,0,127.7484444,37.53386111,127,44,54.4,37,32,1.9
901,GG-CY-S-38,127.4749,37.312,5.22,1.35,0.09,4.44,,,0,127.7689722,37.51111111,127,46,8.3,37,30,40
902,GG-CY-S-39,127.4749,37.312,5.28,2.74,0.09,3.55,,,0,127.7689722,37.51111111,127,46,8.3,37,30,40
903,GG-CY-S-40,127.4749,37.312,6.1,3.98,0.035,2.69,,,0,127.7681111,37.51086111,127,46,5.2,37,30,39.1
904,GG-CY-S-41,127.4749,37.312,5.83,2.37,0.04,2.69,,,0,127.7675278,37.51122222,127,46,3.1,37,30,40.4
905,GG-CY-S-42,127.4749,37.312,4.57,34.31,0.09,3.76,,,0,127.7668056,37.51155556,127,46,0.5,37,30,41.6
906,GG-CY-S-43,127.4749,37.312,4.64,16.73,0.035,3.1,,,0,127.7668056,37.51155556,127,46,0.5,37,30,41.6
907,GG-CY-S-44,127.4749,37.312,5.59,0.48,0.09,2.95,,,0,127.7668611,37.51102778,127,46,0.7,37,30,39.7
908,GG-CY-S-45,127.4749,37.312,5.69,0.28,0.09,3.29,,,0,127.7661667,37.51152778,127,45,58.2,37,30,41.5
909,GG-CY-S-46,127.4749,37.312,5.61,2.37,0.045,4.75,,,0,127.7655278,37.5115,127,45,55.9,37,30,41.4
910,GG-CY-S-47,127.4749,37.312,5.81,1.24,0.065,3.73,,,0,127.7655278,37.5115,127,45,55.9,37,30,41.4
911,GG-CY-S-48,127.4749,37.312,5.88,1.36,0.09,4.13,,,0,127.7648889,37.51175,127,45,53.6,37,30,42.3
912,GG-CY-S-49,127.4749,37.312,5.2,2.55,0.09,3.63,,,0,127.7640833,37.51241667,127,45,50.7,37,30,44.7
913,GG-CY-S-50,127.4749,37.312,5.65,1.36,0.09,2.25,,,0,127.7631389,37.51244444,127,45,47.3,37,30,44.8
914,GG-CY-S-51,127.4749,37.312,6.93,0.47,0.02,2.4,,,0,127.7617222,37.51266667,127,45,42.2,37,30,45.6
915,GG-CY-S-52,127.4749,37.312,6.79,0.32,0.09,2.65,,,0,127.7612222,37.51327778,127,45,40.4,37,30,47.8
916,GG-CY-S-53,127.4749,37.312,6.33,1.25,0.025,2.46,,,0,127.7600556,37.51388889,127,45,36.2,37,30,50
917,GG-CY-S-54,127.4749,37.312,5.74,2.47,0.215,8.94,,,0,127.7585278,37.51447222,127,45,30.7,37,30,52.1
918,GG-CY-S-55,127.4749,37.312,5.66,0.35,0.15,5.02,,,0,127.7585278,37.51447222,127,45,30.7,37,30,52.1
919,GG-CY-S-56,127.4749,37.312,5.66,0.37,0.085,3.69,,,0,127.7579444,37.51425,127,45,28.6,37,30,51.3
920,GG-CY-S-57,127.4749,37.312,5.51,0.01,0.04,2.4,,,0,127.7576944,37.51461111,127,45,27.7,37,30,52.6
921,GG-CY-S-58,127.4749,37.312,6.53,1.35,0.045,2.81,,,0,127.7580278,37.51522222,127,45,28.9,37,30,54.8
922,GG-CY-S-59,127.4749,37.312,5.69,0.57,0.09,2.86,,,0,127.7585278,37.51608333,127,45,30.7,37,30,57.9
923,GG-CY-S-60,127.4749,37.312,6.12,0.31,0.09,2.2,,,0,127.75825,37.51630556,127,45,29.7,37,30,58.7
924,GG-CY-S-61,127.4749,37.312,5.44,0.26,0.16,5.42,,,0,127.7571944,37.51802778,127,45,25.9,37,31,4.9
925,GG-CY-S-62,127.4749,37.312,6.2,0.04,0.01,2.36,,,0,127.7574722,37.51816667,127,45,26.9,37,31,5.4
926,GG-CY-S-63,127.4749,37.312,4.87,1.35,0.015,2.62,,,0,127.7560278,37.51822222,127,45,21.7,37,31,5.6
927,GG-CY-S-64,127.4749,37.312,4.39,0.26,0.09,3.08,,,0,127.7560278,37.51802778,127,45,21.7,37,31,4.9
928,GG-CY-S-65,127.4749,37.312,5.62,2.55,0.07,4.1,,,0,127.7562222,37.51922222,127,45,22.4,37,31,9.2
929,GG-CY-S-66,127.4749,37.312,6.08,0.37,0.015,4.97,,,0,127.7565278,37.51986111,127,45,23.5,37,31,11.5
930,GG-CY-S-67,127.4749,37.312,5.29,0.36,0.15,5.16,,,0,127.7561667,37.51980556,127,45,22.2,37,31,11.3
931,GG-CY-CS-1,127.4749,37.312,6.15,2.45,0.11,0.38,,,0,127.7676944,37.51822222,127,46,3.7,37,31,5.6
932,GG-CY-CS-2,127.4749,37.312,6.03,2.97,0.135,0.23,,,0,127.7676944,37.51822222,127,46,3.7,37,31,5.6
933,GG-CY-CS-3,127.4749,37.312,5.37,1.77,0.165,0.94,,,0,127.7612222,37.53675,127,45,40.4,37,32,12.3
934,GG-SS-S-1,127.4743,37.312,4.23,1.02,0.07,2.64,,,0,127.7955278,37.52247222,127,47,43.9,37,31,20.9
935,GG-SS-S-2,127.4743,37.312,4.75,0.41,0.155,3.27,,,0,127.7948889,37.52236111,127,47,41.6,37,31,20.5
936,GG-SS-S-3,127.4743,37.312,4.53,0.14,0.09,4.09,,,0,127.7953611,37.52255556,127,47,43.3,37,31,21.2
937,GG-SS-S-4,127.4743,37.312,4.9,0.58,0.145,3.15,,,0,127.7951389,37.52216667,127,47,42.5,37,31,19.8
938,GG-SS-CS-1,127.4743,37.312,5.29,0.21,0.175,4.56,,,0,127.7949722,37.53147222,127,47,41.9,37,31,53.3
939,GG-SS-CS-2,127.4743,37.312,4.96,0.34,0.115,5.31,,,0,127.7949722,37.53147222,127,47,41.9,37,31,53.3
940,GG-DKS-S-35,127.2407,37.48,6.84,1.25,0.02,0.9,,,0,127.3960278,37.76947222,127,23,45.7,37,46,10.1
941,GG-DKS-S-36,127.2407,37.48,6.41,0.67,0.095,0,,,0,127.396,37.76691667,127,23,45.6,37,46,0.9
942,GG-DKS-S-37,127.2407,37.48,7.31,0.38,0.1,0.9,,,0,127.3966389,37.76438889,127,23,47.9,37,45,51.8
943,GG-DKS-CS-1,127.2407,37.48,5.57,1.1,0.04,0.85,,,0,127.3937222,37.76252778,127,23,37.4,37,45,45.1
944,GG-DKS-CS-2,127.2407,37.48,5.25,0.38,0.045,0.2,,,0,127.3937222,37.76252778,127,23,37.4,37,45,45.1
945,GG-BJ-PS-1,127.2927,37.4435,6.8,29.6,0.174,23.3,1.1,,0,127.49075,37.74086111,127,29,26.7,37,44,27.1
946,GG-BJ-PS-2,127.2927,37.4435,6.7,29.6,0.174,40,0.9,,0,127.5002778,37.73480556,127,30,1,37,44,5.3
947,GG-BJ-S-1,127.2927,37.4435,7.01,155.5,1.155,25.03,42.93,,0,127.4910833,37.74327778,127,29,27.9,37,44,35.8
948,GG-BJ-S-2,127.2927,37.4435,6.4,90.5,1.01,20.43,7.81,,0,127.4909722,37.74311111,127,29,27.5,37,44,35.2
949,GG-BJ-S-3,127.2927,37.4435,6.63,1415,0.18,21.07,15.23,,0,127.4908611,37.74294444,127,29,27.1,37,44,34.6
950,GG-BJ-S-4,127.2927,37.4435,7,14.38,0.12,22.87,4.82,,0,127.4906389,37.74272222,127,29,26.3,37,44,33.8
951,GG-BJ-S-5,127.2927,37.4435,6.25,7.67,0.185,33.47,3.46,,0,127.49075,37.74252778,127,29,26.7,37,44,33.1
952,GG-BJ-S-6,127.2927,37.4435,5.2,2.54,0.12,22.8,0.88,,0,127.4906944,37.74222222,127,29,26.5,37,44,32
953,GG-BJ-S-7,127.2927,37.4435,4.73,3.31,0.11,20.6,1.77,,0,127.4906944,37.74222222,127,29,26.5,37,44,32
954,GG-BJ-S-8,127.2927,37.4435,5.74,6.23,0.335,18.9,2.85,,0,127.4907778,37.74194444,127,29,26.8,37,44,31
955,GG-BJ-S-9,127.2927,37.4435,6.17,1.52,0.1,18.37,0.71,,0,127.4906667,37.74138889,127,29,26.4,37,44,29
956,GG-BJ-S-10,127.2927,37.4435,6.36,0.38,0.09,19.23,1.41,,0,127.4911111,37.74130556,127,29,28,37,44,28.7
957,GG-BJ-S-11,127.2927,37.4435,6.62,0.62,0.07,20.57,1.23,,0,127.4911111,37.74130556,127,29,28,37,44,28.7
958,GG-BJ-S-12,127.2927,37.4435,5.22,0.44,0.045,17.03,1.96,,0,127.4906389,37.74088889,127,29,26.3,37,44,27.2
959,GG-BJ-S-13,127.2927,37.4435,5.91,0.25,0.115,25.6,2.13,,0,127.4913333,37.74072222,127,29,28.8,37,44,26.6
960,GG-BJ-S-14,127.2927,37.4435,5.01,0.78,0.04,34.27,1.03,,0,127.4914444,37.74030556,127,29,29.2,37,44,25.1
961,GG-BJ-S-15,127.2927,37.4435,5.07,0.49,0.025,32.07,0.89,,0,127.4914444,37.74030556,127,29,29.2,37,44,25.1
962,GG-BJ-S-16,127.2927,37.4435,5.52,0.24,0.055,25.17,0.53,,0,127.4919444,37.73977778,127,29,31,37,44,23.2
963,GG-BJ-S-17,127.2927,37.4435,6.73,0.74,0.05,21.17,1.07,,0,127.4938611,37.73797222,127,29,37.9,37,44,16.7
964,GG-BJ-S-18,127.2927,37.4435,5.36,0.74,0.03,22.3,1.25,,0,127.4938611,37.73797222,127,29,37.9,37,44,16.7
965,GG-BJ-S-19,127.2927,37.4435,6.67,0.05,0.06,21.4,2.03,,0,127.4946111,37.73758333,127,29,40.6,37,44,15.3
966,GG-BJ-S-20,127.2927,37.4435,7.21,0.68,0.07,22.17,1.99,,0,127.4947222,37.73727778,127,29,41,37,44,14.2
967,GG-BJ-S-21,127.2927,37.4435,6.75,0.34,0.075,25.3,1.82,,0,127.4951389,37.73725,127,29,42.5,37,44,14.1
968,GG-BJ-S-22,127.2927,37.4435,6.74,0.17,0.11,21.53,4.38,,0,127.4956667,37.73733333,127,29,44.4,37,44,14.4
969,GG-BJ-S-23,127.2927,37.4435,7.21,0.67,0.195,24.8,7.9,,0,127.4944444,37.73686111,127,29,40,37,44,12.7
970,GG-BJ-S-24,127.2927,37.4435,8.49,0.41,0.115,22.8,6.04,,0,127.4944444,37.73686111,127,29,40,37,44,12.7
971,GG-BJ-S-25,127.2927,37.4435,5.84,0.23,0.065,20.7,5.66,,0,127.4960833,37.73669444,127,29,45.9,37,44,12.1
972,GG-BJ-S-26,127.2927,37.4435,5.74,0.24,0.155,25.1,3.62,,0,127.4971667,37.73688889,127,29,49.8,37,44,12.8
973,GG-BJ-S-27,127.2927,37.4435,6.16,0.67,0.12,25.63,2.46,,0,127.4970278,37.73622222,127,29,49.3,37,44,10.4
974,GG-BJ-S-28,127.2927,37.4435,6.31,0.37,0.12,23.33,2.53,,0,127.4970278,37.73622222,127,29,49.3,37,44,10.4
975,GG-BJ-S-29,127.2927,37.4435,6.32,2.44,0.215,23.8,3.17,,0,127.4975,37.73597222,127,29,51,37,44,9.5
976,GG-BJ-S-30,127.2927,37.4435,6.26,0.68,0.15,21.8,3.17,,0,127.4996111,37.73522222,127,29,58.6,37,44,6.8
977,GG-BJ-S-31,127.2927,37.4435,5.21,0.52,0.075,12.4,1.5,,0,127.5004444,37.73386111,127,30,1.6,37,44,1.9
978,GG-BJ-S-32,127.2927,37.4435,6.97,0.47,0.38,14.17,1.77,,0,127.5018333,37.73397222,127,30,6.6,37,44,2.3
979,GG-BJ-S-33,127.2927,37.4435,7.76,0.51,0.07,26.87,2.67,,0,127.5043889,37.73391667,127,30,15.8,37,44,2.1
980,GG-BJ-S-37,127.2927,37.4435,5.82,0.42,0.075,12.4,2.14,,0,127.5074722,37.71191667,127,30,26.9,37,42,42.9
981,GG-BJ-S-38,127.2927,37.4435,7.21,37.05,2.025,49.48,89.08,,0,127.4908889,37.74341667,127,29,27.2,37,44,36.3
